id,iso2,iso1_3n,iso1_3c,iso1_2c,iso2_uid,admin,admin0,admin1,admin2,admin3,level,mean,sum,sum_o65,perc_o65,centroid_longitude,centroid_latitude,mean_city,mean_motor,mean_walk,nameid
PE060204,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Cajabamba,Sitacocha,District,12.539884,8652.5195,761.56183,0.08801619,-77.906296,-7.4743786,184.95639,85.120552,398.00146,"Cajamarca, Peru"
PE060301,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Celendin,Celendin,District,60.794701,28816.689,2511.7349,0.08716251,-78.117615,-6.775198,159.26328,119.77054,282.04459,"Cajamarca, Peru"
PE060302,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Celendin,Chumuch,District,12.589035,3084.3137,269.38135,0.087339155,-78.187057,-6.5705261,276.98749,246.743,624.94165,"Cajamarca, Peru"
PE060303,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Celendin,Cortegana,District,43.196342,12786.117,1138.8553,0.089069679,-78.285522,-6.4876943,305.97324,220.60172,473.97659,"Cajamarca, Peru"
PE060304,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Celendin,Huasmin,District,25.287899,13377.298,1162.7958,0.08692307,-78.32563,-6.8282819,84.85199,44.885437,257.36243,"Cajamarca, Peru"
PE060305,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Celendin,Jorge Chavez,District,9.8344345,580.23163,50.515171,0.087060355,-78.069611,-6.9395556,86.396828,36.691696,195.07936,"Cajamarca, Peru"
PE060306,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Celendin,Jose Galvez,District,39.081673,2227.6553,194.14862,0.0871538,-78.158775,-6.9198942,36.85965,10.93235,96.87719,"Cajamarca, Peru"
PE060307,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Celendin,Miguel Iglesias,District,19.806679,6100.457,531.73419,0.087163009,-78.265404,-6.6510057,125.08766,73.529846,299.237,"Cajamarca, Peru"
PE060308,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Celendin,Oxamarca,District,20.314219,6703.6919,584.32483,0.087164633,-78.061371,-7.0593495,121.51212,74.172798,369.73636,"Cajamarca, Peru"
PE060309,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Celendin,Sorochuco,District,47.195564,9203.1348,801.3302,0.087071441,-78.297157,-6.9342198,79.101013,32.916721,220.5202,"Cajamarca, Peru"
PE060310,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Celendin,Sucre,District,19.240665,6003.0874,522.86536,0.087099411,-78.17131,-7.0187469,62.271843,29.060753,220.34952,"Cajamarca, Peru"
PE060311,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Celendin,Utco,District,11.747884,1374.5024,119.70395,0.087088935,-78.057991,-6.881391,64.170937,33.935284,163.03419,"Cajamarca, Peru"
PE060312,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Celendin,La Libertad De Pallan,District,44.476982,8939.873,779.14392,0.0871538,-78.286102,-6.7088008,80.224998,44.342369,281.66501,"Cajamarca, Peru"
PE060401,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,Chota,District,152.27911,47967.922,4493.5288,0.093677789,-78.642624,-6.5600295,55.146496,13.97767,80.834396,"Cajamarca, Peru"
PE060402,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,Anguia,District,25.905577,4585.2871,428.38443,0.09342587,-78.575195,-6.338079,196.00565,85.704941,243.91525,"Cajamarca, Peru"
PE060403,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,Chadin,District,46.069054,3501.248,328.13922,0.093720645,-78.412796,-6.4398689,176.65384,61.026909,236.16667,"Cajamarca, Peru"
PE060404,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,Chiguirip,District,76.761574,4375.4097,408.85403,0.093443602,-78.708038,-6.4250808,72.355934,20.974907,150.81355,"Cajamarca, Peru"
PE060405,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,Chimban,District,14.800263,2471.644,231.72995,0.093755387,-78.448441,-6.284554,386.05264,236.5975,431.22223,"Cajamarca, Peru"
PE060406,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,Choropampa,District,14.066183,3474.3472,325.68649,0.093740344,-78.369026,-6.370059,385.49796,181.94798,433.52264,"Cajamarca, Peru"
PE060407,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,Cochabamba,District,42.607372,5965.0322,556.63599,0.09331651,-78.851883,-6.4831529,83.878571,22.916737,136.49286,"Cajamarca, Peru"
PE060408,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,Conchan,District,36.795452,6512.7954,610.38336,0.093720645,-78.602448,-6.4706082,75.145248,29.608704,168.30727,"Cajamarca, Peru"
PE060409,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,Huambos,District,30.93903,8786.6846,822.56262,0.093614675,-78.97023,-6.4437423,102.24653,60.788994,277.65973,"Cajamarca, Peru"
PE060410,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,Lajas,District,82.596756,11398.353,1066.1908,0.093539029,-78.727478,-6.5743222,61.628571,15.486189,124.17142,"Cajamarca, Peru"
PE060411,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,Llama,District,12.868927,7476.8462,702.46552,0.093952112,-79.172905,-6.5390234,112.9584,102.44296,472.16464,"Cajamarca, Peru"
PE060412,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,Miracosta,District,7.8178892,3854.2192,359.60086,0.093300574,-79.30262,-6.3577609,218.90021,154.44508,320.11609,"Cajamarca, Peru"
PE060413,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,Paccha,District,63.872673,7281.4849,682.10388,0.093676485,-78.397949,-6.5339379,145.92105,26.375605,124.9386,"Cajamarca, Peru"
PE060414,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,Pion,District,11.578004,1945.1047,170.00591,0.087401927,-78.478767,-6.1834669,288.1131,133.16328,334.2262,"Cajamarca, Peru"
PE060415,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,Querocoto,District,23.176489,8204.4766,767.19214,0.093508966,-79.092934,-6.3521748,249.47728,177.50415,474.00284,"Cajamarca, Peru"
PE060416,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,San Juan De Licupis,District,4.1004505,967.7063,90.694061,0.093720645,-79.245522,-6.4843202,100.7897,64.315308,313.84549,"Cajamarca, Peru"
PE060417,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,Tacabamba,District,87.069611,19677.732,1842.2244,0.093619749,-78.556114,-6.3987017,182.54185,74.054268,254.22026,"Cajamarca, Peru"
PE060418,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,Tocmoche,District,3.7998083,972.75092,90.536667,0.093072817,-79.375931,-6.4568191,133.78682,70.209824,147.31007,"Cajamarca, Peru"
PE060419,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Chota,Chalamarca,District,24.16065,5073.7368,474.16086,0.093453974,-78.49514,-6.5176363,92.514565,26.272514,127.65534,"Cajamarca, Peru"
PE060501,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Contumaza,Contumaza,District,19.666986,8122.4653,926.50305,0.11406673,-78.736801,-7.3347492,144.79665,129.82518,245.79665,"Cajamarca, Peru"
PE060502,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Contumaza,Chilete,District,16.433355,2547.1702,291.16537,0.11430936,-78.821663,-7.2563438,82.766235,74.004936,260.44156,"Cajamarca, Peru"
PE060503,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Contumaza,Cupisnique,District,4.0423574,1378.444,159.7502,0.11589169,-79.066574,-7.3734651,133.6393,99.494324,316.55426,"Cajamarca, Peru"
PE060504,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Contumaza,Guzmango,District,48.665226,2773.918,321.86566,0.11603287,-78.917686,-7.3643041,77.220337,45.622318,202.66101,"Cajamarca, Peru"
PE060505,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Contumaza,San Benito,District,6.8496828,3945.4172,456.99948,0.11583046,-78.962326,-7.5028062,114.72,85.051201,277.62436,"Cajamarca, Peru"
PE060506,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Contumaza,Santa Cruz De Toled,District,13.473454,1050.9294,121.94235,0.11603286,-78.863396,-7.3276625,119.69621,85.867493,179.58228,"Cajamarca, Peru"
PE060507,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Contumaza,Tantarica,District,21.607111,3759.6372,435.64127,0.11587322,-78.949852,-7.2753105,109.71512,85.270836,323.32559,"Cajamarca, Peru"
PE060508,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Contumaza,Yonan,District,12.361362,7923.6333,914.05096,0.11535756,-79.169136,-7.2776217,131.48068,95.208191,224.16847,"Cajamarca, Peru"
PE060601,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Cutervo,Cutervo,District,108.98252,55363.121,4184.3125,0.07557942,-78.832962,-6.3800297,80.996025,25.519321,132.17892,"Cajamarca, Peru"
PE060602,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Cutervo,Callayuc,District,25.713375,9205.3877,692.29108,0.075204991,-78.93103,-6.1273808,157.39119,43.694427,186.66667,"Cajamarca, Peru"
PE060603,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Cutervo,Choros,District,13.490327,4060.5884,291.97314,0.071904145,-78.773476,-5.9247165,153.78667,40.501301,215.68333,"Cajamarca, Peru"
PE060604,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Cutervo,Cujillo,District,24.433575,2883.1619,214.51379,0.074402273,-78.559326,-6.1165681,200.04385,59.677269,348.77194,"Cajamarca, Peru"
PE060605,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Cutervo,La Ramada,District,103.1773,3920.7373,295.40417,0.075344034,-78.55426,-6.2165728,267.89743,95.614044,324.15384,"Cajamarca, Peru"
PE060606,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Cutervo,Pimpingos,District,25.55394,5110.7881,384.84448,0.075300418,-78.768272,-6.0709119,146.38309,37.658478,248.40298,"Cajamarca, Peru"
PE060607,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Cutervo,Querocotillo,District,20.06011,16128.329,1215.0546,0.075336665,-79.091644,-6.196815,311.84244,172.62126,437.16626,"Cajamarca, Peru"
PE060608,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Cutervo,San Andres De Cutervo,District,33.360027,4870.564,366.91507,0.075333178,-78.742332,-6.2240729,187.39189,36.949631,91.709457,"Cajamarca, Peru"
PE060609,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Cutervo,San Juan De Cutervo,District,25.781254,2062.5002,155.37471,0.075333185,-78.600739,-6.1721821,219.77777,51.871201,285.02469,"Cajamarca, Peru"
PE060610,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Cutervo,San Luis De Lucma,District,33.772842,4187.8325,316.61548,0.075603664,-78.582169,-6.2686815,158.36586,70.892769,223.47968,"Cajamarca, Peru"
PE060611,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Cutervo,Santa Cruz,District,17.534887,2717.9075,203.87085,0.075010225,-78.841431,-6.1063633,153.9281,46.789555,242.0719,"Cajamarca, Peru"
PE060612,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Cutervo,Santo Domingo De La Capilla,District,43.407932,5425.9917,408.7572,0.075333178,-78.84272,-6.2579618,127.69919,65.100601,211.69106,"Cajamarca, Peru"
PE060613,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Cutervo,Santo Tomas,District,27.205854,7318.375,549.80005,0.075125977,-78.677643,-6.1185985,161.84328,59.06966,211.19403,"Cajamarca, Peru"
PE060614,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Cutervo,Socota,District,55.351326,10018.59,756.88159,0.075547718,-78.696861,-6.2874727,142.88524,32.576641,92.601089,"Cajamarca, Peru"
PE060615,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Cutervo,Toribio Casanova,District,8.8051386,1355.9913,98.693726,0.072783448,-78.692513,-5.9879503,160.29033,35.543751,184.45807,"Cajamarca, Peru"
PE060701,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Hualgayoc,Bambamarca,District,161.74641,86534.328,7052.4072,0.081498377,-78.479515,-6.6930962,80.483147,25.455404,114.48127,"Cajamarca, Peru"
PE060702,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Hualgayoc,Chugur,District,28.205484,3553.8909,292.61127,0.082335465,-78.70768,-6.6855192,68.3629,27.681837,154.05646,"Cajamarca, Peru"
PE060703,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Hualgayoc,Hualgayoc,District,60.342896,16352.925,1335.5448,0.081670091,-78.600304,-6.7526879,63.633701,16.743059,122.35531,"Cajamarca, Peru"
PE060801,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Jaen,Jaen,District,164.21774,106905.75,6471.2007,0.060531829,-78.852516,-5.7702122,148.08063,54.67477,205.17365,"Cajamarca, Peru"
PE060802,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Jaen,Bellavista,District,15.052399,15323.342,922.90875,0.060228948,-78.742645,-5.5645871,154.85574,43.384064,204.4191,"Cajamarca, Peru"
PE060803,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Jaen,Chontali,District,19.014736,10401.061,625.18073,0.060107403,-79.133156,-5.6338296,546.09259,268.27933,847.42963,"Cajamarca, Peru"
PE060804,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Jaen,Colasay,District,13.961658,9870.8926,602.92462,0.061081063,-78.979462,-5.9009452,202.82518,93.603233,396.20279,"Cajamarca, Peru"
PE060805,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Jaen,Huabal,District,59.645382,5845.2476,353.72162,0.060514394,-78.905861,-5.6049285,239.18367,90.957108,272.23468,"Cajamarca, Peru"
PE060806,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Jaen,Las Pirias,District,52.735744,4113.3882,248.91917,0.06051439,-78.849586,-5.636342,134.96053,26.730553,130.98685,"Cajamarca, Peru"
PE060807,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Jaen,Pomahuaca,District,11.531095,10977.602,668.06537,0.060857136,-79.195114,-5.8753967,327.70453,236.98259,642.72241,"Cajamarca, Peru"
PE060808,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Jaen,Pucara,District,28.962261,7559.1504,462.06216,0.061126202,-79.123665,-6.04002,158.88123,78.946312,270.09961,"Cajamarca, Peru"
PE060809,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Jaen,Sallique,District,20.325872,8719.7988,529.72516,0.060749698,-79.31208,-5.6255774,311.87411,247.54144,647.79022,"Cajamarca, Peru"
PE060810,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Jaen,San Felipe,District,20.928148,6341.229,389.04218,0.061351225,-79.309784,-5.7862377,196.61794,155.39993,619.82727,"Cajamarca, Peru"
PE060811,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Jaen,San Jose Del Alto,District,13.909648,8234.5117,487.05292,0.05914776,-79.055038,-5.5173278,465.83475,188.87108,627.71838,"Cajamarca, Peru"
PE060812,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Jaen,Santa Rosa,District,32.35733,10192.559,615.31873,0.060369406,-78.600883,-5.4277101,222.3535,68.495209,264.65286,"Cajamarca, Peru"
PE060901,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Ignacio,San Ignacio,District,94.433121,39473.043,2065.8406,0.052335478,-79.007759,-5.1404228,232.41905,78.616234,438.26666,"Cajamarca, Peru"
PE060902,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Ignacio,Chirinos,District,32.933155,13568.461,710.37244,0.052354682,-78.882782,-5.3075771,205.78313,55.476875,206.9735,"Cajamarca, Peru"
PE060903,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Ignacio,Huarango,District,18.384632,19487.711,1020.6183,0.052372407,-78.715302,-5.0964537,977.92749,783.06116,997.11395,"Cajamarca, Peru"
PE060904,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Ignacio,La Coipa,District,43.357056,20768.029,1087.6726,0.052372452,-78.973366,-5.3898411,329.04404,175.77933,473.86792,"Cajamarca, Peru"
PE060905,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Ignacio,Namballe,District,14.157964,10476.894,549.46112,0.052445043,-79.181,-5.1072717,633.0647,382.47794,640.83423,"Cajamarca, Peru"
PE060906,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Ignacio,San Jose De Lourdes,District,14.92812,23840.207,1247.72,0.052336793,-78.831825,-4.9160156,1111.6451,945.47888,1271.985,"Cajamarca, Peru"
PE060907,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Ignacio,Tabaconas,District,24.507271,22228.094,1167.1274,0.05250686,-79.215408,-5.3243809,456.59714,317.70227,603.09772,"Cajamarca, Peru"
PE061001,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Marcos,Pedro Galvez,District,77.321968,21727.475,2009.7491,0.092498057,-78.171249,-7.3291583,70.613472,39.95879,153.20213,"Cajamarca, Peru"
PE061002,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Marcos,Chancay,District,38.609039,3050.1143,282.28445,0.09254881,-78.11731,-7.4094386,81.0625,29.897091,224.425,"Cajamarca, Peru"
PE061003,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Marcos,Eduardo Villanueva,District,33.904228,2576.7214,236.51024,0.091787271,-78.143402,-7.4412346,62.133335,44.432083,278.98666,"Cajamarca, Peru"
PE061004,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Marcos,Gregorio Pita,District,25.208979,6705.5884,612.72052,0.091374606,-78.161247,-7.222074,77.087456,31.035414,133.53232,"Cajamarca, Peru"
PE061005,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Marcos,Ichocan,District,20.765541,1744.3055,161.39017,0.092524022,-78.059792,-7.4060826,171.01266,77.338081,270.49368,"Cajamarca, Peru"
PE061006,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Marcos,Jose Manuel Quiroz,District,28.545555,3568.1943,330.19861,0.092539415,-78.020973,-7.3560166,141.4567,95.417152,302.10236,"Cajamarca, Peru"
PE061007,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Marcos,Jose Sabogal,District,23.503559,16029.427,1482.3965,0.092479691,-77.968185,-7.2267866,241.16812,109.33624,418.78116,"Cajamarca, Peru"
PE061101,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Miguel,San Miguel,District,36.182251,14979.452,1723.7917,0.11507709,-78.922379,-7.0775051,76.216347,63.561062,362.81491,"Cajamarca, Peru"
PE061102,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Miguel,Bolivar,District,15.943843,1562.4966,179.96385,0.11517712,-79.162491,-6.9759116,145.87,104.62724,582.52002,"Cajamarca, Peru"
PE061103,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Miguel,Calquis,District,11.070103,4428.041,509.83127,0.11513698,-78.953087,-6.9137487,148.465,59.443504,256.58249,"Cajamarca, Peru"
PE061104,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Miguel,Catilluc,District,15.42195,3685.8459,416.91873,0.11311345,-78.733841,-6.8042784,48.310925,44.934139,191.44958,"Cajamarca, Peru"
PE061105,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Miguel,El Prado,District,14.242791,1210.6373,139.43771,0.11517712,-79.003319,-7.0380425,113.90588,92.572083,418.62354,"Cajamarca, Peru"
PE061106,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Miguel,La Florida,District,27.760998,1804.4648,207.52919,0.11500872,-79.148834,-6.8688788,159.29688,88.058952,500.60938,"Cajamarca, Peru"
PE061107,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Miguel,Llapa,District,36.493042,6057.8447,697.39581,0.11512276,-78.748703,-6.8913717,40.946747,31.015394,212.84024,"Cajamarca, Peru"
PE061108,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Miguel,Nanchoc,District,2.9378009,1239.752,142.14705,0.11465766,-79.247772,-7.0085177,169.63829,123.79151,467.94562,"Cajamarca, Peru"
PE061109,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Miguel,Niepos,District,19.707064,3606.3928,414.98309,0.11506874,-79.131432,-6.9267154,163.4581,106.60297,528.52515,"Cajamarca, Peru"
PE061110,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Miguel,San Gregorio,District,6.0578737,2180.8345,250.91429,0.11505426,-79.16098,-7.1179805,101.85754,75.057228,318.92603,"Cajamarca, Peru"
PE061111,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Miguel,San Silvestre De Cochan,District,25.669891,4132.8525,474.92889,0.11491552,-78.725304,-6.9314432,37.188679,41.638218,281.27045,"Cajamarca, Peru"
PE061112,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Miguel,Tongod,District,26.299749,5102.1514,585.71234,0.11479713,-78.833542,-6.7881374,60.463158,23.770653,96.699997,"Cajamarca, Peru"
PE061113,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Miguel,Union Agua Blanca,District,17.011658,3385.3198,389.94241,0.11518628,-79.054199,-7.1189084,92.904999,66.777946,316.20499,"Cajamarca, Peru"
PE061201,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Pablo,San Pablo,District,54.228622,12852.184,1258.1669,0.097895183,-78.785782,-7.0860119,28.54661,42.612923,357.74576,"Cajamarca, Peru"
PE061202,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Pablo,San Bernardino,District,23.362299,4602.373,452.66019,0.098353647,-78.78566,-7.1749821,51.955223,53.081535,324.79105,"Cajamarca, Peru"
PE061203,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Pablo,San Luis,District,23.50606,1245.8212,123.14277,0.098844662,-78.873085,-7.1590476,59.098038,62.863018,375.27451,"Cajamarca, Peru"
PE061204,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,San Pablo,Tumbaden,District,11.48279,3433.3542,331.9902,0.096695587,-78.676163,-6.9875083,36.705685,39.125092,317.74246,"Cajamarca, Peru"
PE061301,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Santa Cruz,Santa Cruz,District,111.89943,13316.032,1495.1805,0.11228424,-78.941536,-6.6273556,59.844261,24.335978,154.59836,"Cajamarca, Peru"
PE061302,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Santa Cruz,Andabamba,District,138.71385,1387.1385,155.7538,0.11228424,-78.809547,-6.6639934,47.799999,19.937838,144.5,"Cajamarca, Peru"
PE061303,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Santa Cruz,Catache,District,14.922986,9998.4004,1118.3821,0.1118561,-79.076881,-6.7493472,166.79434,63.583427,379.69,"Cajamarca, Peru"
PE061304,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Santa Cruz,Chancaybanos,District,24.974596,3796.1387,424.01666,0.11169683,-78.877411,-6.5559874,89.339996,17.163902,89.959999,"Cajamarca, Peru"
PE061305,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Santa Cruz,La Esperanza,District,34.881935,2406.8535,270.25171,0.11228424,-78.859001,-6.6207242,80.128571,11.932261,71.757141,"Cajamarca, Peru"
PE061306,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Santa Cruz,Ninabamba,District,38.074993,2512.9495,281.37466,0.11196989,-78.768555,-6.6958256,104.63768,75.144737,228.17392,"Cajamarca, Peru"
PE061307,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Santa Cruz,Pulan,District,20.920418,3849.3569,432.31985,0.11230963,-78.921211,-6.7462769,79.136612,47.870529,205.3224,"Cajamarca, Peru"
PE061308,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Santa Cruz,Saucepampa,District,48.162441,1878.3352,210.90744,0.11228424,-78.908104,-6.6826048,40.76923,25.056637,180.61539,"Cajamarca, Peru"
PE061309,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Santa Cruz,Sexi,District,3.0487404,679.86908,75.537491,0.11110593,-79.036179,-6.585485,131.50438,72.517326,322.24561,"Cajamarca, Peru"
PE061310,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Santa Cruz,Uticyacu,District,30.835854,1572.6285,174.45018,0.11092904,-78.790474,-6.6148124,69.440002,19.651518,131.82001,"Cajamarca, Peru"
PE061311,CAJ,604,PER,PE,PE-CAJ,3,Peru,Cajamarca,Santa Cruz,Yauyucan,District,74.250244,3044.26,341.82242,0.11228424,-78.849312,-6.6828752,49.53846,21.982409,151.84616,"Cajamarca, Peru"
PE070101,CAL,604,PER,PE,PE-CAL,3,Peru,Callao,Callao,Callao,District,6483.1455,363056.13,27677.951,0.07623601,-77.121132,-12.016752,0.074074075,1.5293347,14.944445,"Callao, Peru"
PE070102,CAL,604,PER,PE,PE-CAL,3,Peru,Callao,Callao,Bellavista,District,13197.031,79182.188,6053.2964,0.076447703,-77.109901,-12.060006,0,0,0,"Callao, Peru"
PE070103,CAL,604,PER,PE,PE-CAL,3,Peru,Callao,Callao,Carmen De La Legua Reynoso,District,17253.188,51759.563,3972.0435,0.07674028,-77.090416,-12.042885,0,0.65533072,7,"Callao, Peru"
PE070104,CAL,604,PER,PE,PE-CAL,3,Peru,Callao,Callao,La Perla,District,21188.291,84753.164,6494.0396,0.076622978,-77.116096,-12.070277,0,0,0,"Callao, Peru"
PE070105,CAL,604,PER,PE,PE-CAL,3,Peru,Callao,Callao,La Punta,District,2318.5496,2318.5496,176.08817,0.075947553,-77.162781,-12.071695,1,2.567554,26,"Callao, Peru"
PE070106,CAL,604,PER,PE,PE-CAL,3,Peru,Callao,Callao,Ventanilla,District,3710.4885,341364.94,25985.217,0.076121517,-77.130867,-11.879125,0.11702128,2.7660866,32.88298,"Callao, Peru"
PE070107,CAL,604,PER,PE,PE-CAL,3,Peru,Callao,Callao,Mi Peru,District,5976.3721,23905.488,1830.8633,0.076587573,-77.120552,-11.85434,0,1.4798414,15,"Callao, Peru"
PE080101,CUS,604,PER,PE,PE-CUS,3,Peru,Cusco,Cusco,Cusco,District,1185.0192,145757.36,9536.5479,0.065427557,-71.98761,-13.492541,7.5725808,8.6448307,51.459679,"Cusco, Peru"
