id,admin0,admin1,admin2,admin3,level,admin,iso2,iso1_3n,iso2_uid,iso1_3c,iso1_2c,nameid,mean,sum,sum_o65,perc_o65,centroid_longitude,centroid_latitude,mean_city,mean_motor,mean_walk
COHUI41378,Colombia,Huila,La Argentina,,Municipality,2,HUI,170,CO-HUI,COL,CO,"La Argentina, Huila, Colombia",42.34370041,17784.35547,1514.083984,0.085135721,-76.11782074,2.181452513,275.978363,215.6722565,513.5384521
COHUI41396,Colombia,Huila,La Plata,,Municipality,2,HUI,170,CO-HUI,COL,CO,"La Plata, Huila, Colombia",76.02019501,72371.22656,6150.629883,0.084987231,-76.00117493,2.328076601,216.5625,132.4761353,313.265625
COHUI41483,Colombia,Huila,Nataga,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Nataga, Huila, Colombia",43.29486847,6667.409668,567.3049316,0.085086256,-75.7869339,2.576066256,111.8062515,42.34693909,186.7062531
COHUI41503,Colombia,Huila,Oporapa,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Oporapa, Huila, Colombia",91.90286255,17093.93359,1451.790405,0.084930152,-76.04109955,2.06119132,127.032608,105.9034729,369.7880554
COHUI41518,Colombia,Huila,Paicol,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Paicol, Huila, Colombia",19.43387222,6316.008301,536.503479,0.084943444,-75.72802734,2.40689826,81.53191376,42.10216904,154.5167236
COHUI41524,Colombia,Huila,Palermo,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Palermo, Huila, Colombia",46.09890747,47574.07031,4040.473389,0.084930159,-75.44065857,2.914491892,69.67214966,43.00239182,158.9787292
COHUI41530,Colombia,Huila,Palestina,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Palestina, Huila, Colombia",69.34596252,14562.65137,1236.80835,0.084930159,-76.14785767,1.684580803,106.8181839,92.56951141,153.5310974
COHUI41548,Colombia,Huila,Pital,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Pital, Huila, Colombia",72.23426056,16613.87891,1411.019409,0.084930159,-75.83195496,2.259601831,134.4692993,40.64090729,107.2938614
COHUI41551,Colombia,Huila,Pitalito,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Pitalito, Huila, Colombia",240.0843811,177182.2656,15048.11816,0.084930159,-76.11919403,1.827903628,54.16868973,41.55769348,133.9581604
COHUI41615,Colombia,Huila,Rivera,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Rivera, Huila, Colombia",76.72725677,22711.26953,1928.871704,0.084930159,-75.2355423,2.782224178,111.1796646,102.7035828,168.8983002
COHUI41660,Colombia,Huila,Saladoblanco,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Saladoblanco, Huila, Colombia",25.88851166,14057.46191,1193.902466,0.084930159,-76.22898102,2.100382805,290.1596375,250.1332703,499.339447
COHUI41668,Colombia,Huila,San Agustin,,Municipality,2,HUI,170,CO-HUI,COL,CO,"San Agustin, Huila, Colombia",25.5446949,41433.49609,3531.268311,0.085227378,-76.41656494,1.924165487,285.5003052,221.8762207,456.6044312
COHUI41676,Colombia,Huila,Santa Maria,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Santa Maria, Huila, Colombia",31.46148109,12458.74609,1058.123291,0.084930159,-75.63359833,2.926265955,253.683548,178.7639618,438.273407
COHUI41770,Colombia,Huila,Suaza,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Suaza, Huila, Colombia",57.6402626,28877.77148,2437.230957,0.084398165,-75.8079834,1.870992064,126.125,93.59492493,222.2460327
COHUI41791,Colombia,Huila,Tarqui,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Tarqui, Huila, Colombia",49.82537079,21225.60938,1802.694336,0.084930159,-75.87535095,2.130280495,112.6533051,89.253685,266.6863098
COHUI41797,Colombia,Huila,Tesalia,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Tesalia, Huila, Colombia",25.10300064,10794.29004,916.7607422,0.084930159,-75.6825943,2.52685523,78.00939178,37.47445297,143.3521118
COHUI41799,Colombia,Huila,Tello,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Tello, Huila, Colombia",22.56503677,14012.8877,1187.719971,0.084759116,-75.0853653,3.030611753,85.77367401,51.50860596,181.7142792
COHUI41801,Colombia,Huila,Teruel,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Teruel, Huila, Colombia",17.82098198,9926.287109,843.9118042,0.085017875,-75.71435547,2.824113607,487.1139221,454.3409119,732.0849609
COHUI41807,Colombia,Huila,Timana,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Timana, Huila, Colombia",96.22106934,21264.85742,1806.02771,0.084930159,-75.91757965,1.950715184,78.39269257,59.51951218,219.1095886
COHUI41872,Colombia,Huila,Villavieja,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Villavieja, Huila, Colombia",14.63399315,9365.755859,798.0145874,0.08520557,-75.13838196,3.287057877,83.11526489,44.93517303,184.5981293
COHUI41885,Colombia,Huila,Yaguara,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Yaguara, Huila, Colombia",30.93166733,11754.03418,998.2719116,0.084930152,-75.51593018,2.646563292,60.80202866,53.57310867,317.1548157
COLAG44001,Colombia,La Guajira,Riohacha,,Municipality,2,LAG,170,CO-LAG,COL,CO,"Riohacha, La Guajira, Colombia",104.1440201,383458.2813,25641.05859,0.066867925,-72.95876312,11.24297237,122.366188,100.5762939,416.5578613
COLAG44035,Colombia,La Guajira,Albania,,Municipality,2,LAG,170,CO-LAG,COL,CO,"Albania, La Guajira, Colombia",58.36125565,37934.81641,2536.469971,0.066863902,-72.53209686,11.22869015,70.25880432,69.36748505,463.1699829
COLAG44078,Colombia,La Guajira,Barrancas,,Municipality,2,LAG,170,CO-LAG,COL,CO,"Barrancas, La Guajira, Colombia",56.6584053,54052.12109,3613.077881,0.066844329,-72.68674469,10.98941135,171.3943481,108.7285233,347.214447
COLAG44090,Colombia,La Guajira,Dibulla,,Municipality,2,LAG,170,CO-LAG,COL,CO,"Dibulla, La Guajira, Colombia",23.75690651,49509.39453,3312.655029,0.066909626,-73.4356842,11.09029675,373.88797,294.014801,1017.931702
COLAG44098,Colombia,La Guajira,Distraccion,,Municipality,2,LAG,170,CO-LAG,COL,CO,"Distraccion, La Guajira, Colombia",64.10501099,17821.19336,1191.666138,0.066867918,-72.94444275,10.92505074,120.3682327,41.50935745,176.6750946
COLAG44110,Colombia,La Guajira,El Molino,,Municipality,2,LAG,170,CO-LAG,COL,CO,"El Molino, La Guajira, Colombia",39.64901352,11458.56445,765.835083,0.066835165,-72.88584137,10.63669682,228.6494904,157.2521057,208.7525787
COLAG44279,Colombia,La Guajira,Fonseca,,Municipality,2,LAG,170,CO-LAG,COL,CO,"Fonseca, La Guajira, Colombia",70.55092621,39508.51953,2641.599121,0.066861503,-72.80181885,10.828372,172.9803619,75.54624939,198.5642853
COLAG44378,Colombia,La Guajira,Hatonuevo,,Municipality,2,LAG,170,CO-LAG,COL,CO,"Hatonuevo, La Guajira, Colombia",122.981842,31729.31641,2121.67334,0.066867918,-72.73248291,11.09952068,98.74609375,55.13066101,363.7382813
COLAG44420,Colombia,La Guajira,La Jagua Del Pilar,,Municipality,2,LAG,170,CO-LAG,COL,CO,"La Jagua Del Pilar, La Guajira, Colombia",26.06087875,5446.723633,364.3979492,0.066902228,-73.07209015,10.45809364,93.0845108,75.5918808,267.6760559
COLAG44430,Colombia,La Guajira,Maicao,,Municipality,2,LAG,170,CO-LAG,COL,CO,"Maicao, La Guajira, Colombia",101.0177994,212844.5,14228.88477,0.066851079,-72.2950058,11.38157749,51.5880127,48.33395004,240.9110413
COLAG44560,Colombia,La Guajira,Manaure,,Municipality,2,LAG,170,CO-LAG,COL,CO,"Manaure, La Guajira, Colombia",123.6393433,237634.8125,15890.14551,0.066867918,-72.57160187,11.60554218,46.61260223,45.33823013,245.2422485
COLAG44650,Colombia,La Guajira,San Juan Del Cesar,,Municipality,2,LAG,170,CO-LAG,COL,CO,"San Juan Del Cesar, La Guajira, Colombia",25.05151367,39080.35938,2613.026367,0.066862904,-73.08660126,10.81311512,141.4446564,71.54825592,262.3858032
COLAG44847,Colombia,La Guajira,Uribia,,Municipality,2,LAG,170,CO-LAG,COL,CO,"Uribia, La Guajira, Colombia",31.52954483,296566.9063,19824.54688,0.066846795,-71.74882507,11.99971962,215.4598846,120.0279617,535.3289185
COLAG44855,Colombia,La Guajira,Urumita,,Municipality,2,LAG,170,CO-LAG,COL,CO,"Urumita, La Guajira, Colombia",78.64396667,23514.54492,1572.148071,0.066858537,-72.98623657,10.49470234,220.2804108,177.2646027,381.6925659
COLAG44874,Colombia,La Guajira,Villanueva,,Municipality,2,LAG,170,CO-LAG,COL,CO,"Villanueva, La Guajira, Colombia",97.93035889,30162.55078,2016.858521,0.066866308,-72.97520447,10.58364773,152.0849609,107.299614,226.7745056
COMAG47001,Colombia,Magdalena,Santa Marta,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Santa Marta, Magdalena, Colombia",230.69841,643879.25,48622.97266,0.075515673,-73.88527679,11.12189388,282.7833862,209.3586273,609.2374878
COMAG47030,Colombia,Magdalena,Algarrobo,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Algarrobo, Magdalena, Colombia",34.12660599,16517.27734,1246.072021,0.075440519,-74.10323334,10.25356483,54.04751968,39.76737213,137.0020599
COMAG47053,Colombia,Magdalena,Aracataca,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Aracataca, Magdalena, Colombia",25.35162544,52629.97656,3973.80835,0.075504661,-73.8797226,10.64490891,396.942749,268.4052429,692.8475342
COMAG47058,Colombia,Magdalena,Ariguani,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Ariguani, Magdalena, Colombia",32.48285675,43624.47656,3292.549805,0.075474828,-74.08460236,9.834264755,115.1659164,111.2958221,516.9260254
COMAG47161,Colombia,Magdalena,Cerro De San Antonio,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Cerro De San Antonio, Magdalena, Colombia",44.21595764,8754.759766,661.7061157,0.075582445,-74.81980896,10.29373074,81.32227325,41.50205612,140.2132721
COMAG47170,Colombia,Magdalena,Chivolo,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Chivolo, Magdalena, Colombia",35.51303482,22692.83008,1713.683472,0.075516514,-74.52606964,10.09951973,167.7732239,102.5177536,507.9527588
COMAG47189,Colombia,Magdalena,Cienaga,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Cienaga, Magdalena, Colombia",80.55848694,127604.6484,9636.258789,0.075516522,-74.04277802,10.88923264,175.8044434,127.0781174,398.5968323
COMAG47205,Colombia,Magdalena,Concordia,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Concordia, Magdalena, Colombia",80.71141815,10250.34961,774.0708008,0.075516529,-74.77809906,10.23284817,107.0859375,24.28212929,103.625
COMAG47245,Colombia,Magdalena,El Banco,,Municipality,2,MAG,170,CO-MAG,COL,CO,"El Banco, Magdalena, Colombia",60.90686417,52684.4375,3981.852295,0.075579286,-73.98105621,9.114931107,182.1950226,68.70080566,261.3153381
COMAG47258,Colombia,Magdalena,El Pinon,,Municipality,2,MAG,170,CO-MAG,COL,CO,"El Pinon, Magdalena, Colombia",28.03290939,18389.58789,1393.173828,0.075758837,-74.67817688,10.34311008,106.5365829,64.41607666,286.6173706
COMAG47268,Colombia,Magdalena,El Reten,,Municipality,2,MAG,170,CO-MAG,COL,CO,"El Reten, Magdalena, Colombia",91.60337067,28488.64648,2151.363525,0.075516522,-74.32515717,10.65961742,76.45806122,38.74198914,140.4580688
COMAG47288,Colombia,Magdalena,Fundacion,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Fundacion, Magdalena, Colombia",68.0982132,78585.33594,5932.634277,0.075492889,-73.88406372,10.45937824,269.7097778,246.9600372,504.1861877
COMAG47318,Colombia,Magdalena,Guamal,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Guamal, Magdalena, Colombia",51.32888031,34133.70313,2581.123291,0.075618029,-74.13967896,9.248004913,213.0926819,85.48219299,405.6472473
COMAG47460,Colombia,Magdalena,Nueva Granada,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Nueva Granada, Magdalena, Colombia",22.34132576,22296.64258,1683.764893,0.075516522,-74.32839966,9.735998154,156.3850708,131.767807,686.3790894
COMAG47541,Colombia,Magdalena,Pedraza,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Pedraza, Magdalena, Colombia",26.95439911,9865.30957,751.5561523,0.07618171,-74.83177948,10.15429592,100.1714249,46.66226578,192.4623413
COMAG47545,Colombia,Magdalena,Pijino Del Carmen,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Pijino Del Carmen, Magdalena, Colombia",25.7128582,20056.0293,1514.068481,0.075491935,-74.14476776,9.530748367,184.1651917,81.42556763,341.5184326
COMAG47551,Colombia,Magdalena,Pivijay,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Pivijay, Magdalena, Colombia",26.1263752,51077.0625,3857.162109,0.075516522,-74.41251373,10.43303394,93.89551544,69.48288727,310.2303772
COMAG47555,Colombia,Magdalena,Plato,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Plato, Magdalena, Colombia",41.10380173,69629.84375,5263.55957,0.075593442,-74.60181427,9.76945591,130.5747223,115.616745,548.1130981
COMAG47570,Colombia,Magdalena,Puebloviejo,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Puebloviejo, Magdalena, Colombia",116.2872009,41979.67969,3170.15918,0.075516514,-74.36058044,10.84758854,74.79353333,69.73830414,407.2251282
COMAG47605,Colombia,Magdalena,Remolino,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Remolino, Magdalena, Colombia",8.799051285,6080.144531,459.9329529,0.075645067,-74.58106995,10.64860344,128.805954,119.2301941,418.4730835
COMAG47660,Colombia,Magdalena,Sabanas De San Angel,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Sabanas De San Angel, Magdalena, Colombia",14.35673523,21161.82813,1597.99231,0.075512961,-74.26444244,10.10533047,128.5051117,99.79678345,435.2185059
COMAG47675,Colombia,Magdalena,Salamina,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Salamina, Magdalena, Colombia",42.57899094,8558.376953,648.8699341,0.075816937,-74.72296906,10.51538181,55.07920837,55.4276886,335.3861389
COMAG47692,Colombia,Magdalena,San Sebastian De Buenavista,,Municipality,2,MAG,170,CO-MAG,COL,CO,"San Sebastian De Buenavista, Magdalena, Colombia",38.01745987,19845.11328,1500.161743,0.075593509,-74.20121765,9.352560043,204.7965393,70.2212677,361.9136353
COMAG47703,Colombia,Magdalena,San Zenon,,Municipality,2,MAG,170,CO-MAG,COL,CO,"San Zenon, Magdalena, Colombia",34.27957916,10763.78711,826.7279053,0.076806419,-74.35671997,9.327651978,159.4031219,45.21782303,186.7687531
COMAG47707,Colombia,Magdalena,Santa Ana,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Santa Ana, Magdalena, Colombia",25.14364243,33315.32813,2518.1521,0.075585388,-74.33935547,9.5194664,171.5877533,91.69464874,371.0219421
COMAG47720,Colombia,Magdalena,Santa Barbara De Pinto,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Santa Barbara De Pinto, Magdalena, Colombia",26.40933418,15475.86914,1169.750854,0.07558547,-74.64790344,9.522114754,137.2034149,102.7822342,436.2359009
COMAG47745,Colombia,Magdalena,Sitionuevo,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Sitionuevo, Magdalena, Colombia",59.56817245,61891.33203,4710.981934,0.076116994,-74.62966156,10.89027596,94.73834229,88.53042603,311.4835815
COMAG47798,Colombia,Magdalena,Tenerife,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Tenerife, Magdalena, Colombia",24.05680847,13977.00586,1056.455322,0.075585239,-74.73262787,9.924701691,105.6780243,80.96273804,415.8466797
COMAG47960,Colombia,Magdalena,Zapayan,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Zapayan, Magdalena, Colombia",20.33454323,8520.173828,643.4317627,0.075518616,-74.69115448,10.11779881,156.304245,71.69002533,340.20047
COMAG47980,Colombia,Magdalena,Zona Bananera,,Municipality,2,MAG,170,CO-MAG,COL,CO,"Zona Bananera, Magdalena, Colombia",137.577774,72916.22656,5506.379395,0.075516514,-74.17798615,10.79634666,35.60975647,37.99407578,195.5609741
COMET50001,Colombia,Meta,Villavicencio,,Municipality,2,MET,170,CO-MET,COL,CO,"Villavicencio, Meta, Colombia",414.9317322,627791.6875,46263.29688,0.073692113,-73.49291229,4.091668606,52.96953583,40.50285721,134.1298065
COMET50006,Colombia,Meta,Acacias,,Municipality,2,MET,170,CO-MET,COL,CO,"Acacias, Meta, Colombia",72.37020874,95311.57031,7025.05957,0.073706262,-73.7239151,4.009644508,200.2314148,180.65271,336.9628296
COMET50110,Colombia,Meta,Barranca De Upia,,Municipality,2,MET,170,CO-MET,COL,CO,"Barranca De Upia, Meta, Colombia",9.662807465,4551.182129,333.8140869,0.073346674,-72.99549103,4.519076347,152.0063782,113.5087585,564.7595825
COMET50124,Colombia,Meta,Cabuyaro,,Municipality,2,MET,170,CO-MET,COL,CO,"Cabuyaro, Meta, Colombia",4.012622833,4301.531738,315.4456482,0.07333333,-72.95269012,4.315244675,172.7793274,119.596344,663.3873291
COMET50150,Colombia,Meta,Castilla La Nueva,,Municipality,2,MET,170,CO-MET,COL,CO,"Castilla La Nueva, Meta, Colombia",23.94778824,14464.46387,1065.908936,0.073691562,-73.53886414,3.805154085,122.069191,45.5248642,228.2289886
COMET50223,Colombia,Meta,Cubarral,,Municipality,2,MET,170,CO-MET,COL,CO,"Cubarral, Meta, Colombia",5.263841629,7148.296875,527.0971069,0.073737442,-74.07529449,3.828241825,306.8987427,252.0847321,747.4663696
COMET50226,Colombia,Meta,Cumaral,,Municipality,2,MET,170,CO-MET,COL,CO,"Cumaral, Meta, Colombia",26.85014534,19761.70703,1475.473145,0.074663244,-73.31477356,4.232526302,92.53668213,71.99316406,298.6630554
COMET50245,Colombia,Meta,El Calvario,,Municipality,2,MET,170,CO-MET,COL,CO,"El Calvario, Meta, Colombia",5.692641258,1850.108398,137.1304321,0.074120216,-73.7144165,4.353769779,193.246109,162.8398743,409.5513916
COMET50251,Colombia,Meta,El Castillo,,Municipality,2,MET,170,CO-MET,COL,CO,"El Castillo, Meta, Colombia",7.546372414,5033.430176,370.9213257,0.073691562,-73.88800812,3.615624428,243.6136627,130.2184448,367.8202209
COMET50270,Colombia,Meta,El Dorado,,Municipality,2,MET,170,CO-MET,COL,CO,"El Dorado, Meta, Colombia",27.66963387,3901.418457,287.5016174,0.073691562,-73.83161926,3.706969738,124.6906509,58.72705841,284.1870422
COMET50287,Colombia,Meta,Fuente De Oro,,Municipality,2,MET,170,CO-MET,COL,CO,"Fuente De Oro, Meta, Colombia",23.52963448,15741.3252,1160.002808,0.073691562,-73.59625244,3.382370234,145.2795258,62.99822617,282.349762
COMET50313,Colombia,Meta,Granada,,Municipality,2,MET,170,CO-MET,COL,CO,"Granada, Meta, Colombia",197.6016388,80621.46875,5941.12207,0.073691562,-73.74695587,3.496562481,108.4938583,22.99843788,121.3390656
COMET50318,Colombia,Meta,Guamal,,Municipality,2,MET,170,CO-MET,COL,CO,"Guamal, Meta, Colombia",16.03562737,11160.79688,822.7200928,0.073715173,-73.95983887,3.947775602,353.4104004,322.4787598,645.1127319
COMET50325,Colombia,Meta,Mapiripan,,Municipality,2,MET,170,CO-MET,COL,CO,"Mapiripan, Meta, Colombia",1.569781184,21942.40039,1615.205566,0.073611163,-71.93805695,3.117523432,797.520813,639.8931885,1661.123901
COMET50330,Colombia,Meta,Mesetas,,Municipality,2,MET,170,CO-MET,COL,CO,"Mesetas, Meta, Colombia",3.680032253,9840.40625,725.1549072,0.073691562,-74.12454987,3.15477109,508.0835876,323.7661133,679.6929321
COMET50350,Colombia,Meta,La Macarena,,Municipality,2,MET,170,CO-MET,COL,CO,"La Macarena, Meta, Colombia",5.551702976,70495.52344,5184.192383,0.073539317,-74.09487915,2.161863804,372.17099,318.4299622,1390.373901
COMET50370,Colombia,Meta,Uribe,,Municipality,2,MET,170,CO-MET,COL,CO,"Uribe, Meta, Colombia",2.757221222,20814.26172,1537.102051,0.073848501,-74.43066406,3.04772687,684.4212036,516.3781738,1049.262451
COMET50400,Colombia,Meta,Lejanias,,Municipality,2,MET,170,CO-MET,COL,CO,"Lejanias, Meta, Colombia",6.959920406,6653.684082,490.3203735,0.073691562,-74.09628296,3.614714861,552.708252,457.155365,1067.67334
COMET50450,Colombia,Meta,Puerto Concordia,,Municipality,2,MET,170,CO-MET,COL,CO,"Puerto Concordia, Meta, Colombia",21.15078735,30795.54688,2255.2854,0.073234141,-72.72109222,2.752260208,88.75294495,103.4989395,386.7570801
COMET50568,Colombia,Meta,Puerto Gaitan,,Municipality,2,MET,170,CO-MET,COL,CO,"Puerto Gaitan, Meta, Colombia",1.024363518,20707.50977,1525.372314,0.073662758,-71.63157654,4.005034447,487.0903015,266.752594,1011.848877
COMET50573,Colombia,Meta,Puerto Lopez,,Municipality,2,MET,170,CO-MET,COL,CO,"Puerto Lopez, Meta, Colombia",5.079433441,41158.64844,3031.818115,0.073661752,-72.64570618,4.014298916,227.5565186,132.416687,685.7501221
COMET50577,Colombia,Meta,Puerto Lleras,,Municipality,2,MET,170,CO-MET,COL,CO,"Puerto Lleras, Meta, Colombia",3.606056213,10717.19922,789.7671509,0.073691562,-73.23671722,3.193092823,192.2749023,150.092926,690.317627
COMET50590,Colombia,Meta,Puerto Rico,,Municipality,2,MET,170,CO-MET,COL,CO,"Puerto Rico, Meta, Colombia",5.352423191,21500.68555,1584.22229,0.073682405,-73.13780212,2.758083582,300.7945251,244.3194885,837.1326904
COMET50606,Colombia,Meta,Restrepo,,Municipality,2,MET,170,CO-MET,COL,CO,"Restrepo, Meta, Colombia",26.3830471,11107.2627,818.5413208,0.073694244,-73.47366333,4.237466812,157.0983582,141.1746979,304.9953308
COMET50680,Colombia,Meta,San Carlos De Guaroa,,Municipality,2,MET,170,CO-MET,COL,CO,"San Carlos De Guaroa, Meta, Colombia",23.99508095,22675.35156,1670.982056,0.073691562,-73.27583313,3.847616673,111.4941788,82.61566925,380.395752
COMET50683,Colombia,Meta,San Juan De Arama,,Municipality,2,MET,170,CO-MET,COL,CO,"San Juan De Arama, Meta, Colombia",6.892709255,9387.870117,691.8067627,0.073691554,-73.81635284,3.289851189,204.526001,97.11656189,335.5274658
COMET50686,Colombia,Meta,San Juanito,,Municipality,2,MET,170,CO-MET,COL,CO,"San Juanito, Meta, Colombia",8.732281685,2427.574219,183.6734772,0.075661324,-73.66041565,4.471346378,305.0215149,197.7730103,527.3942871
COMET50689,Colombia,Meta,San Martin,,Municipality,2,MET,170,CO-MET,COL,CO,"San Martin, Meta, Colombia",4.292515755,29841.57031,2199.072021,0.073691562,-72.98536682,3.535909176,306.2856445,215.3943176,870.1439819
COMET50711,Colombia,Meta,Vistahermosa,,Municipality,2,MET,170,CO-MET,COL,CO,"Vistahermosa, Meta, Colombia",5.115513802,28877.07617,2126.743652,0.073648162,-73.66651917,2.811616659,513.1882935,281.4299622,632.6347046
CONAR52001,Colombia,Narino,Pasto,,Municipality,2,NAR,170,CO-NAR,COL,CO,"Pasto, Narino, Colombia",421.1592407,538662.6875,49911.12891,0.092657484,-77.20610046,1.083605528,259.9556274,239.9224091,354.1221924
